Date,Open,Close,High,Low
2023-10-11,1.35823,1.36236,1.35680,1.35914
2023-10-10,1.35887,1.36170,1.35650,1.35832
2023-10-09,1.36744,1.36790,1.35770,1.35890
2023-10-06,1.37057,1.37450,1.36400,1.36610
2023-10-05,1.37415,1.37853,1.36990,1.37053
2023-10-04,1.37062,1.37797,1.36860,1.37420
2023-10-03,1.36703,1.37360,1.36680,1.37063
2023-10-02,1.35683,1.36797,1.35580,1.36710
2023-09-29,1.34893,1.35846,1.34130,1.35770
2023-09-28,1.34949,1.35160,1.34670,1.34894
2023-09-27,1.35167,1.35430,1.34910,1.34938
2023-09-26,1.34554,1.35279,1.34440,1.35167
2023-09-25,1.34746,1.34920,1.34480,1.34553
2023-09-22,1.34773,1.34915,1.34190,1.34810
2023-09-21,1.34552,1.35235,1.34530,1.34760
2023-09-20,1.34461,1.34771,1.33910,1.34555
2023-09-19,1.34858,1.34890,1.33776,1.34430
2023-09-18,1.35227,1.35281,1.34660,1.34860
2023-09-15,1.35060,1.35496,1.34900,1.35210
2023-09-14,1.35474,1.35542,1.34890,1.35052
2023-09-13,1.35548,1.35867,1.35170,1.35458
2023-09-12,1.35728,1.35931,1.35410,1.35528
2023-09-11,1.36317,1.36364,1.35560,1.35710
2023-09-08,1.36801,1.36894,1.36040,1.36350
2023-09-07,1.36359,1.36944,1.36280,1.36801
2023-09-06,1.36350,1.36762,1.36180,1.36360
2023-09-05,1.35902,1.36694,1.35860,1.36347
2023-09-04,1.35935,1.36044,1.35720,1.35901
2023-09-01,1.35084,1.36126,1.34860,1.35881
2023-08-31,1.35331,1.35578,1.35000,1.35085
2023-08-30,1.35526,1.35770,1.35080,1.35340
2023-08-29,1.35937,1.36373,1.35460,1.35523
2023-08-28,1.35928,1.36117,1.35660,1.35931
2023-08-25,1.35797,1.36400,1.35650,1.35960
2023-08-24,1.35251,1.35890,1.35060,1.35760
2023-08-23,1.35510,1.36036,1.35160,1.35251
2023-08-22,1.35407,1.35650,1.35090,1.35510
2023-08-21,1.35491,1.35726,1.34910,1.35411
2023-08-18,1.35426,1.35747,1.35210,1.35500
2023-08-17,1.35297,1.35525,1.34920,1.35427
2023-08-16,1.34960,1.35450,1.34710,1.35297
2023-08-15,1.34600,1.35015,1.34360,1.34961
2023-08-14,1.34407,1.34800,1.34340,1.34616
2023-08-11,1.34439,1.34660,1.34080,1.34380
2023-08-10,1.34209,1.34500,1.33680,1.34421
2023-08-09,1.34144,1.34540,1.34036,1.34202
2023-08-08,1.33683,1.35020,1.33630,1.34110
2023-08-07,1.33750,1.33992,1.33510,1.33677
2023-08-04,1.33524,1.33940,1.33160,1.33770
2023-08-03,1.33468,1.33779,1.33250,1.33530
2023-08-02,1.32638,1.33530,1.32620,1.33453
2023-08-01,1.31854,1.33000,1.31820,1.32638
2023-07-31,1.32449,1.32613,1.31470,1.31854
2023-07-28,1.32211,1.32528,1.31990,1.32510
2023-07-27,1.31996,1.32431,1.31540,1.32211
2023-07-26,1.31728,1.32377,1.31680,1.32020
2023-07-25,1.31668,1.32093,1.31465,1.31728
2023-07-24,1.32150,1.32287,1.31460,1.31656
2023-07-21,1.31716,1.32263,1.31500,1.32220
2023-07-20,1.31615,1.31943,1.31150,1.31716
2023-07-19,1.31683,1.31931,1.31520,1.31619
2023-07-18,1.31951,1.32432,1.31630,1.31690
2023-07-17,1.32201,1.32320,1.31570,1.31930
2023-07-14,1.31109,1.32270,1.30890,1.32130
2023-07-13,1.31850,1.31943,1.31000,1.31070
2023-07-12,1.32301,1.32338,1.31390,1.31830
2023-07-11,1.32761,1.32894,1.32262,1.32302
2023-07-10,1.32772,1.33042,1.32650,1.32774
2023-07-07,1.33602,1.33869,1.32620,1.32710
2023-07-06,1.32785,1.33721,1.32700,1.33618
2023-07-05,1.32221,1.32931,1.32150,1.32790
2023-07-04,1.32471,1.32567,1.32026,1.32239
2023-07-03,1.32398,1.32734,1.32260,1.32450
2023-06-30,1.32513,1.32846,1.32030,1.32416
2023-06-29,1.32524,1.32854,1.32350,1.32514
2023-06-28,1.31913,1.32765,1.31860,1.32500
2023-06-27,1.31500,1.31938,1.31120,1.31920
2023-06-26,1.31786,1.31797,1.31350,1.31505
2023-06-23,1.31507,1.32258,1.31390,1.31810
2023-06-22,1.31620,1.31793,1.31381,1.31511
2023-06-21,1.32336,1.32456,1.31540,1.31637
2023-06-20,1.32092,1.32697,1.32020,1.32300
2023-06-19,1.31975,1.32284,1.31750,1.32083
2023-06-16,1.32200,1.32394,1.31740,1.31980
2023-06-15,1.33214,1.33545,1.32050,1.32212
2023-06-14,1.33120,1.33531,1.32670,1.33190
2023-06-13,1.33669,1.33782,1.32820,1.33121
2023-06-12,1.33344,1.33836,1.33100,1.33665
2023-06-09,1.33567,1.33711,1.33090,1.33410
2023-06-08,1.33703,1.33879,1.33300,1.33568
2023-06-07,1.33991,1.34270,1.33180,1.33716
2023-06-06,1.34420,1.34523,1.33860,1.33989
2023-06-05,1.34243,1.34616,1.34140,1.34390
2023-06-02,1.34467,1.34510,1.34030,1.34210
2023-06-01,1.35706,1.35850,1.34320,1.34467
2023-05-31,1.35996,1.36511,1.35650,1.35700
2023-05-30,1.35878,1.36133,1.35630,1.35997
2023-05-29,1.36110,1.36130,1.35790,1.35887
2023-05-26,1.36390,1.36544,1.35970,1.36130
2023-05-25,1.35899,1.36448,1.35820,1.36350
2023-05-24,1.35023,1.36059,1.34910,1.35898
2023-05-23,1.34993,1.35486,1.34810,1.35023
2023-05-22,1.34950,1.35190,1.34840,1.35000
2023-05-19,1.35019,1.35235,1.34650,1.34980
2023-05-18,1.34510,1.35244,1.34470,1.34990
2023-05-17,1.34756,1.35357,1.34330,1.34513
2023-05-16,1.34638,1.34936,1.34010,1.34771
2023-05-15,1.35482,1.35675,1.34550,1.34637
2023-05-12,1.34877,1.35651,1.34780,1.35480
2023-05-11,1.33683,1.34955,1.33590,1.34879
2023-05-10,1.33830,1.34147,1.33310,1.33675
2023-05-09,1.33708,1.34063,1.33610,1.33837
2023-05-08,1.33745,1.33875,1.33110,1.33680
2023-05-05,1.35390,1.35390,1.33670,1.33710
2023-05-04,1.36044,1.36324,1.35150,1.35370
2023-05-03,1.36226,1.36392,1.35780,1.36056
2023-05-02,1.35431,1.36376,1.35240,1.36229
2023-05-01,1.35411,1.35830,1.35260,1.35410
2023-04-28,1.35909,1.36676,1.35320,1.35470
2023-04-27,1.36307,1.36451,1.35850,1.35911
2023-04-26,1.36242,1.36510,1.35950,1.36322
2023-04-25,1.35402,1.36477,1.35200,1.36232
2023-04-24,1.35390,1.35673,1.35180,1.35413
2023-04-21,1.34743,1.35633,1.34710,1.35360
2023-04-20,1.34550,1.34894,1.34440,1.34750
2023-04-19,1.33890,1.34669,1.33810,1.34536
2023-04-18,1.33924,1.33993,1.33560,1.33909
2023-04-17,1.33582,1.34200,1.33380,1.33925
2023-04-14,1.33370,1.33955,1.32980,1.33610
2023-04-13,1.34417,1.34478,1.33290,1.33375
2023-04-12,1.34637,1.34893,1.34240,1.34402
2023-04-11,1.35060,1.35160,1.34603,1.34638
2023-04-10,1.35156,1.35537,1.34810,1.35075
2023-04-07,1.34845,1.35305,1.34810,1.35030
2023-04-06,1.34516,1.35060,1.34430,1.34840
2023-04-05,1.34421,1.34830,1.34220,1.34510
2023-04-04,1.34276,1.34674,1.34040,1.34430
2023-04-03,1.34916,1.35363,1.34070,1.34277
2023-03-31,1.35224,1.35642,1.35040,1.35110
2023-03-30,1.35591,1.35810,1.35120,1.35230
2023-03-29,1.35963,1.36165,1.35520,1.35600
2023-03-28,1.36589,1.36951,1.35880,1.35963
2023-03-27,1.37354,1.37451,1.36460,1.36590
2023-03-24,1.37089,1.38044,1.37050,1.37440
2023-03-23,1.37270,1.37331,1.36270,1.37070
2023-03-22,1.37088,1.37442,1.36530,1.37251
2023-03-21,1.36630,1.37373,1.36410,1.37094
2023-03-20,1.37046,1.37469,1.36480,1.36644
2023-03-17,1.37210,1.37731,1.36740,1.37270
2023-03-16,1.37614,1.37877,1.37100,1.37204
2023-03-15,1.36820,1.38141,1.36560,1.37607
2023-03-14,1.37302,1.37501,1.36480,1.36821
2023-03-13,1.38042,1.38155,1.36730,1.37301
2023-03-10,1.38262,1.38618,1.37580,1.38196
2023-03-09,1.38034,1.38370,1.37490,1.38261
2023-03-08,1.37511,1.38148,1.37410,1.38036
2023-03-07,1.36106,1.37610,1.35960,1.37527
2023-03-06,1.36056,1.36286,1.35780,1.36113
2023-03-03,1.35948,1.36442,1.35510,1.35910
2023-03-02,1.35885,1.36411,1.35790,1.35956
2023-03-01,1.36448,1.36590,1.35800,1.35910
2023-02-28,1.35728,1.36480,1.35570,1.36450
2023-02-27,1.36090,1.36241,1.35310,1.35730
2023-02-24,1.35475,1.36651,1.35240,1.36080
2023-02-23,1.35474,1.35812,1.35130,1.35473
2023-02-22,1.35348,1.35685,1.35100,1.35508
2023-02-21,1.34506,1.35492,1.34380,1.35350
2023-02-20,1.34795,1.34943,1.34380,1.34483
2023-02-17,1.34559,1.35371,1.34440,1.34733
2023-02-16,1.33930,1.34791,1.33540,1.34569
2023-02-15,1.33352,1.34402,1.33289,1.33920
2023-02-14,1.33318,1.33903,1.32730,1.33354
2023-02-13,1.33440,1.33798,1.33210,1.33316
2023-02-10,1.34482,1.34723,1.33370,1.33420
2023-02-09,1.34440,1.34631,1.33690,1.34509
2023-02-08,1.33971,1.34505,1.33560,1.34420
2023-02-07,1.34439,1.34690,1.33770,1.33970
2023-02-06,1.34070,1.34758,1.33950,1.34420
2023-02-03,1.33117,1.34257,1.33070,1.33930
2023-02-02,1.32893,1.33471,1.32580,1.33143
2023-02-01,1.33041,1.33797,1.32610,1.32890
2023-01-31,1.33850,1.34716,1.32940,1.33051
2023-01-30,1.33110,1.33893,1.32950,1.33860
2023-01-27,1.33182,1.33467,1.32960,1.33070
2023-01-26,1.33907,1.34080,1.33000,1.33210
2023-01-25,1.33668,1.34280,1.33360,1.33912
2023-01-24,1.33658,1.34136,1.33420,1.33650
2023-01-23,1.33829,1.34175,1.33370,1.33650
2023-01-20,1.34629,1.34975,1.33690,1.33790
2023-01-19,1.34910,1.35204,1.34430,1.34590
2023-01-18,1.33878,1.35002,1.33470,1.34880
2023-01-17,1.34037,1.34370,1.33660,1.33880
2023-01-16,1.33848,1.34180,1.33490,1.34045
2023-01-13,1.33660,1.34395,1.33180,1.33900
2023-01-12,1.34208,1.34590,1.33410,1.33640
2023-01-11,1.34220,1.34451,1.34010,1.34208
2023-01-10,1.33885,1.34452,1.33710,1.34235
2023-01-09,1.34451,1.34456,1.33530,1.33880
2023-01-06,1.35652,1.36645,1.34280,1.34400
2023-01-05,1.34752,1.35952,1.34660,1.35687
2023-01-04,1.36700,1.36800,1.34710,1.34768
2023-01-03,1.35712,1.36851,1.35190,1.36690
2023-01-02,1.35530,1.35835,1.35200,1.35713
2022-12-30,1.35467,1.35814,1.35100,1.35380
2022-12-29,1.36060,1.36100,1.35330,1.35469
2022-12-28,1.35217,1.36115,1.34810,1.36050
2022-12-27,1.35840,1.35840,1.34800,1.35217
2022-12-26,1.35960,1.36130,1.35728,1.35810
2022-12-23,1.36483,1.36630,1.35580,1.35900
2022-12-22,1.36086,1.36847,1.35680,1.36520
2022-12-21,1.36110,1.36378,1.35860,1.36103
2022-12-20,1.36510,1.37040,1.35770,1.36068
2022-12-19,1.36760,1.36944,1.36200,1.36468
2022-12-16,1.36641,1.37051,1.36140,1.36970
2022-12-15,1.35466,1.36741,1.35361,1.36568
2022-12-14,1.35423,1.36122,1.35160,1.35465
2022-12-13,1.36342,1.36440,1.35190,1.35445
2022-12-12,1.36350,1.36832,1.36160,1.36329
2022-12-09,1.35936,1.36914,1.35660,1.36419
2022-12-08,1.36524,1.36894,1.35580,1.35940
2022-12-07,1.36515,1.37000,1.35860,1.36520
2022-12-06,1.35867,1.36757,1.35680,1.36500
2022-12-05,1.34613,1.36052,1.33830,1.35867
2022-12-02,1.34317,1.35206,1.34180,1.34690
2022-12-01,1.34060,1.34707,1.33918,1.34310
2022-11-30,1.35787,1.35938,1.34080,1.34160
2022-11-29,1.34950,1.36457,1.34051,1.35787
2022-11-28,1.33977,1.35048,1.33828,1.34955
2022-11-25,1.33370,1.33983,1.33131,1.33770
2022-11-24,1.33529,1.33621,1.33127,1.33354
2022-11-23,1.33716,1.34401,1.33410,1.33529
2022-11-22,1.34520,1.34590,1.33613,1.33720
2022-11-21,1.33750,1.34950,1.33706,1.34433
2022-11-18,1.33257,1.34091,1.32970,1.33713
2022-11-17,1.33275,1.34011,1.33017,1.33241
2022-11-16,1.32783,1.33469,1.32250,1.33275
2022-11-15,1.33127,1.33363,1.32227,1.32762
2022-11-14,1.32760,1.33170,1.32374,1.33135
2022-11-11,1.33290,1.33608,1.32326,1.32490
2022-11-10,1.35256,1.35710,1.33047,1.33182
2022-11-09,1.34264,1.35418,1.34080,1.35258
2022-11-08,1.34931,1.35268,1.33838,1.34270
2022-11-07,1.35306,1.35536,1.34619,1.34933
2022-11-04,1.37438,1.37510,1.34660,1.34770
2022-11-03,1.37064,1.38081,1.36787,1.37460
2022-11-02,1.36269,1.37135,1.35455,1.37057
2022-11-01,1.36174,1.36688,1.35266,1.36270
2022-10-31,1.36092,1.36852,1.35970,1.36180
2022-10-28,1.35680,1.36345,1.35217,1.36000
2022-10-27,1.35590,1.36265,1.34918,1.35682
2022-10-26,1.36099,1.36510,1.35050,1.35610
2022-10-25,1.37067,1.37480,1.35980,1.36103
2022-10-24,1.36240,1.37745,1.36037,1.37070
2022-10-21,1.37657,1.38544,1.36265,1.36380
2022-10-20,1.37575,1.38066,1.36473,1.37630
2022-10-19,1.37391,1.38094,1.37144,1.37566
2022-10-18,1.37117,1.38107,1.36534,1.37385
2022-10-17,1.38755,1.38790,1.36955,1.37200
2022-10-14,1.37484,1.38982,1.37010,1.38970
2022-10-13,1.38096,1.39776,1.37040,1.37478
2022-10-12,1.37892,1.38304,1.37570,1.38097
2022-10-11,1.37758,1.38554,1.37120,1.37893
2022-10-10,1.37360,1.37823,1.37000,1.37750
2022-10-07,1.37423,1.37606,1.36720,1.37370
2022-10-06,1.36153,1.37552,1.35610,1.37422
2022-10-05,1.35074,1.36956,1.35000,1.36133
2022-10-04,1.36211,1.36642,1.35000,1.35070
2022-10-03,1.38218,1.38273,1.36150,1.36220
2022-09-30,1.36789,1.38380,1.36550,1.38260
2022-09-29,1.36049,1.37556,1.36020,1.36785
2022-09-28,1.37224,1.38333,1.36000,1.36048
2022-09-27,1.37372,1.37756,1.36360,1.37240
2022-09-26,1.35983,1.38083,1.35570,1.37340
2022-09-23,1.34844,1.36124,1.34650,1.35900
2022-09-22,1.34561,1.35445,1.34060,1.34870
2022-09-21,1.33632,1.34675,1.33550,1.34561
2022-09-20,1.32484,1.33750,1.32240,1.33630
2022-09-19,1.32636,1.33442,1.32420,1.32494
2022-09-16,1.32257,1.33079,1.32250,1.32620
2022-09-15,1.31589,1.32401,1.31510,1.32268
2022-09-14,1.31695,1.32062,1.31360,1.31588
2022-09-13,1.29839,1.31752,1.29500,1.31694
2022-09-12,1.30306,1.30363,1.29600,1.29860
2022-09-09,1.30894,1.30910,1.29790,1.30240
2022-09-08,1.31155,1.31594,1.30740,1.30890
2022-09-07,1.31509,1.32087,1.31070,1.31150
2022-09-06,1.31430,1.31702,1.30930,1.31505
2022-09-05,1.31351,1.31736,1.31260,1.31431
2022-09-02,1.31532,1.31700,1.30710,1.31245
2022-09-01,1.31248,1.32080,1.31229,1.31530
2022-08-31,1.30889,1.31407,1.30600,1.31269
2022-08-30,1.30050,1.31082,1.29690,1.30900
2022-08-29,1.30320,1.30759,1.29870,1.30048
2022-08-26,1.29258,1.30433,1.29010,1.30340
2022-08-25,1.29657,1.29757,1.28920,1.29246
2022-08-24,1.29558,1.30187,1.29500,1.29656
2022-08-23,1.30511,1.30631,1.29310,1.29558
2022-08-22,1.29888,1.30610,1.29680,1.30511
2022-08-19,1.29426,1.30092,1.29417,1.29920
2022-08-18,1.29129,1.29668,1.28780,1.29470
2022-08-17,1.28468,1.29364,1.28240,1.29125
2022-08-16,1.28981,1.29285,1.28280,1.28500
2022-08-15,1.27720,1.29340,1.27659,1.28980
2022-08-12,1.27612,1.28030,1.27360,1.27720
2022-08-11,1.27758,1.27920,1.27240,1.27606
2022-08-10,1.28856,1.28954,1.27480,1.27736
2022-08-09,1.28609,1.29004,1.28400,1.28821
2022-08-08,1.29344,1.29501,1.28350,1.28610
2022-08-05,1.28645,1.29849,1.28600,1.29300
2022-08-04,1.28422,1.28762,1.28150,1.28649
2022-08-03,1.28752,1.28920,1.28290,1.28424
2022-08-02,1.28372,1.28875,1.28300,1.28737
2022-08-01,1.28040,1.28560,1.27640,1.28374
2022-07-29,1.28067,1.28552,1.27860,1.27940
2022-07-28,1.28255,1.28699,1.27920,1.28048
2022-07-27,1.28799,1.29114,1.28050,1.28250
2022-07-26,1.28444,1.29012,1.28130,1.28806
2022-07-25,1.29140,1.29465,1.28310,1.28450
2022-07-22,1.28655,1.29279,1.28200,1.29150
2022-07-21,1.28833,1.29371,1.28570,1.28664
2022-07-20,1.28718,1.29070,1.28520,1.28831
2022-07-19,1.29805,1.29900,1.28650,1.28706
2022-07-18,1.30194,1.30252,1.28960,1.29792
2022-07-15,1.31205,1.31356,1.30100,1.30240
2022-07-14,1.29730,1.32238,1.29680,1.31200
2022-07-13,1.30209,1.30608,1.29330,1.29727
2022-07-12,1.30046,1.30507,1.29810,1.30210
2022-07-11,1.29414,1.30517,1.29390,1.30048
2022-07-08,1.29697,1.30350,1.29330,1.29450
2022-07-07,1.30349,1.30557,1.29600,1.29690
2022-07-06,1.30298,1.30781,1.30090,1.30349
2022-07-05,1.28564,1.30835,1.28400,1.30298
2022-07-04,1.28796,1.29029,1.28340,1.28561
2022-07-01,1.28739,1.29664,1.28640,1.28830
2022-06-30,1.28926,1.29336,1.28580,1.28740
2022-06-29,1.28697,1.29002,1.28410,1.28920
2022-06-28,1.28738,1.28947,1.28160,1.28660
2022-06-27,1.28905,1.29166,1.28610,1.28732
2022-06-24,1.29952,1.30009,1.28870,1.28890
2022-06-23,1.29482,1.30174,1.29330,1.29940
2022-06-22,1.29173,1.29965,1.29100,1.29473
2022-06-21,1.29800,1.29862,1.29030,1.29168
2022-06-20,1.30251,1.30380,1.29750,1.29799
2022-06-17,1.29475,1.30788,1.29360,1.30260
2022-06-16,1.28846,1.29703,1.28580,1.29476
2022-06-15,1.29549,1.29959,1.28600,1.28839
2022-06-14,1.28926,1.29749,1.28630,1.29557
2022-06-13,1.27764,1.29005,1.27764,1.28926
2022-06-10,1.26981,1.28126,1.26780,1.27840
2022-06-09,1.25554,1.27053,1.25460,1.26990
2022-06-08,1.25301,1.25653,1.25150,1.25540
2022-06-07,1.25764,1.26184,1.25200,1.25300
2022-06-06,1.25886,1.26010,1.25320,1.25758
2022-06-03,1.25700,1.25956,1.25480,1.25940
2022-06-02,1.26563,1.26860,1.25610,1.25705
2022-06-01,1.26505,1.26766,1.26050,1.26565
2022-05-31,1.26549,1.26868,1.26260,1.26490
2022-05-30,1.27242,1.27280,1.26480,1.26520
2022-05-27,1.27720,1.27837,1.27140,1.27240
2022-05-26,1.28154,1.28488,1.27660,1.27701
2022-05-25,1.28193,1.28851,1.28000,1.28153
2022-05-24,1.27677,1.28725,1.27624,1.28178
2022-05-23,1.28367,1.28380,1.27575,1.27670
2022-05-20,1.28231,1.28682,1.27730,1.28370
2022-05-19,1.28860,1.28886,1.27800,1.28220
2022-05-18,1.28072,1.28958,1.27920,1.28840
2022-05-17,1.28509,1.28587,1.28030,1.28072
2022-05-16,1.29169,1.29814,1.28330,1.28493
2022-05-13,1.30455,1.30480,1.28867,1.29080
2022-05-12,1.29888,1.30766,1.29740,1.30464
2022-05-11,1.30253,1.30393,1.29180,1.29895
2022-05-10,1.30106,1.30522,1.29580,1.30243
2022-05-09,1.29030,1.30153,1.29004,1.30103
2022-05-06,1.28346,1.29124,1.28100,1.29050
2022-05-05,1.27409,1.28680,1.27090,1.28341
2022-05-04,1.28366,1.28533,1.27260,1.27400
2022-05-03,1.28742,1.28936,1.28220,1.28353
2022-05-02,1.28491,1.29140,1.28380,1.28723
2022-04-29,1.28037,1.28610,1.27150,1.28560
2022-04-28,1.28141,1.28796,1.27880,1.28060
2022-04-27,1.28216,1.28540,1.27750,1.28140
2022-04-26,1.27331,1.28294,1.26810,1.28220
2022-04-25,1.27062,1.27770,1.27050,1.27331
2022-04-22,1.25797,1.27260,1.25650,1.27110
2022-04-21,1.24941,1.25901,1.24560,1.25792
2022-04-20,1.26151,1.26241,1.24690,1.24937
2022-04-19,1.26089,1.26466,1.25650,1.26156
2022-04-18,1.26075,1.26441,1.26000,1.26088
2022-04-15,1.26055,1.26210,1.25880,1.26100
2022-04-14,1.25628,1.26420,1.25180,1.26050
2022-04-13,1.26415,1.26761,1.25520,1.25640
2022-04-12,1.26328,1.26615,1.25780,1.26413
2022-04-11,1.25650,1.26408,1.25630,1.26320
2022-04-08,1.25854,1.26191,1.25610,1.25680
