Date,Open,Close,High,Low
2007-01-01,1.3197,1.32,1.3199,1.3174
2007-01-02,1.3199,1.3296,1.3274,1.3199
2007-01-03,1.3273,1.329,1.3169,1.3146
2007-01-04,1.317,1.3179,1.3083,1.3076
2007-01-05,1.3083,1.3105,1.3003,1.2981
2007-01-08,1.3012,1.3035,1.3023,1.2971
2007-01-09,1.302,1.3052,1.2999,1.2986
2007-01-10,1.2999,1.3005,1.2937,1.2931
2007-01-11,1.2936,1.3015,1.2892,1.2882
2007-01-12,1.2892,1.2942,1.2924,1.2867
2007-01-15,1.2933,1.294,1.2936,1.2927
2007-01-16,1.2936,1.2988,1.2918,1.2908
2007-01-17,1.2917,1.295,1.2938,1.2898
2007-01-18,1.2938,1.2976,1.2963,1.2896
2007-01-19,1.2963,1.3001,1.2961,1.2914
2007-01-22,1.2959,1.2977,1.2949,1.2923
2007-01-23,1.2949,1.3044,1.3026,1.2929
2007-01-24,1.3025,1.3036,1.297,1.2948
2007-01-25,1.2969,1.3001,1.2931,1.2915
2007-01-26,1.2931,1.2944,1.2915,1.2878
2007-01-29,1.2916,1.2966,1.2957,1.2897
2007-01-30,1.2956,1.298,1.2969,1.2944
2007-01-31,1.2968,1.3036,1.3033,1.2924
2007-02-01,1.3032,1.305,1.3021,1.3
2007-02-02,1.3022,1.3064,1.2961,1.2951
2007-02-05,1.296,1.2966,1.2928,1.2913
2007-02-06,1.2928,1.299,1.2983,1.2912
2007-02-07,1.2983,1.3024,1.3012,1.2966
2007-02-08,1.301,1.3041,1.304,1.2975
2007-02-09,1.3041,1.3044,1.3005,1.2982
2007-02-12,1.2991,1.3036,1.2966,1.294
2007-02-13,1.2966,1.3043,1.3037,1.2954
2007-02-14,1.3038,1.3149,1.3129,1.3024
2007-02-15,1.3129,1.3171,1.314,1.3118
2007-02-16,1.314,1.3146,1.3137,1.3094
2007-02-19,1.3146,1.3163,1.3155,1.3122
2007-02-20,1.3155,1.3189,1.3137,1.3129
2007-02-21,1.3132,1.3165,1.3139,1.3111
2007-02-22,1.314,1.3144,1.3125,1.3081
2007-02-23,1.3124,1.3188,1.3165,1.3103
2007-02-26,1.3168,1.3198,1.3188,1.315
2007-02-27,1.3187,1.3259,1.3239,1.316
2007-02-28,1.324,1.3241,1.3225,1.318
2007-03-01,1.3226,1.3239,1.3186,1.3161
2007-03-02,1.3184,1.3201,1.3191,1.3143
2007-03-05,1.32,1.3211,1.3088,1.3072
2007-03-06,1.3091,1.313,1.3127,1.308
2007-03-07,1.3127,1.3185,1.3176,1.3109
2007-03-08,1.3178,1.3182,1.313,1.3117
2007-03-09,1.313,1.3159,1.3114,1.3087
2007-03-12,1.3126,1.3199,1.3189,1.3109
2007-03-13,1.3188,1.3221,1.3195,1.3156
2007-03-14,1.3196,1.3244,1.3224,1.3176
2007-03-15,1.3222,1.325,1.3237,1.3193
2007-03-16,1.3237,1.3339,1.3315,1.3231
2007-03-19,1.3316,1.3325,1.3302,1.3279
2007-03-20,1.3304,1.3322,1.3317,1.3271
2007-03-21,1.3317,1.3389,1.338,1.3289
2007-03-22,1.3382,1.341,1.333,1.331
2007-03-23,1.333,1.3342,1.3283,1.328
2007-03-26,1.3283,1.3346,1.333,1.3254
2007-03-27,1.3329,1.3363,1.335,1.3321
2007-03-28,1.3359,1.3373,1.3313,1.3308
2007-03-29,1.3312,1.3352,1.333,1.3302
2007-03-30,1.3332,1.3399,1.3352,1.3287
2007-04-02,1.3373,1.3381,1.3365,1.3331
2007-04-03,1.3368,1.338,1.333,1.332
2007-04-04,1.3332,1.338,1.3368,1.3319
2007-04-05,1.3366,1.3441,1.3429,1.3352
2007-04-06,1.3429,1.3432,1.3378,1.3363
2007-04-09,1.3373,1.3378,1.3353,1.334
2007-04-10,1.3354,1.3455,1.3439,1.3349
2007-04-11,1.3439,1.3441,1.343,1.3407
2007-04-12,1.343,1.3503,1.3481,1.3429
2007-04-13,1.3483,1.3551,1.3527,1.3481
2007-04-16,1.3541,1.3576,1.3534,1.353
2007-04-17,1.3534,1.3593,1.3566,1.3522
2007-04-18,1.3566,1.3615,1.3606,1.3545
2007-04-19,1.3608,1.3619,1.3611,1.356
2007-04-20,1.361,1.3637,1.3588,1.3586
2007-04-23,1.3594,1.3607,1.3576,1.3542
2007-04-24,1.3575,1.3643,1.3636,1.3547
2007-04-25,1.3639,1.3665,1.3637,1.3621
2007-04-26,1.3636,1.3654,1.3602,1.3584
2007-04-27,1.3598,1.3678,1.3649,1.3586
2007-04-30,1.3631,1.3679,1.3646,1.3589
2007-05-01,1.3647,1.3673,1.3604,1.3591
2007-05-02,1.3602,1.3613,1.3592,1.3561
2007-05-03,1.3591,1.362,1.355,1.3546
2007-05-04,1.3551,1.3609,1.359,1.3533
2007-05-07,1.36,1.3626,1.3601,1.3591
2007-05-08,1.36,1.3621,1.3543,1.3516
2007-05-09,1.3543,1.3566,1.3527,1.3519
2007-05-10,1.3527,1.3563,1.3479,1.3465
2007-05-11,1.3481,1.3531,1.3522,1.3463
2007-05-14,1.3526,1.3558,1.3545,1.3524
2007-05-15,1.3542,1.3608,1.359,1.3527
2007-05-16,1.3591,1.361,1.3515,1.3503
2007-05-17,1.3517,1.3543,1.3494,1.3476
2007-05-18,1.3493,1.3521,1.3508,1.3465
2007-05-21,1.3519,1.353,1.3468,1.3437
2007-05-22,1.3467,1.3475,1.3447,1.3438
2007-05-23,1.3448,1.3501,1.346,1.3416
2007-05-24,1.3458,1.3462,1.3428,1.3415
2007-05-25,1.3428,1.3472,1.3442,1.3411
2007-05-28,1.3449,1.3461,1.3451,1.3445
2007-05-29,1.3451,1.3519,1.3448,1.3419
2007-05-30,1.3448,1.3457,1.3429,1.3408
2007-05-31,1.3429,1.3474,1.3453,1.3422
2007-06-01,1.3452,1.3462,1.3448,1.3392
2007-06-04,1.3445,1.3498,1.3489,1.3433
2007-06-05,1.3489,1.3551,1.3524,1.3488
2007-06-06,1.3521,1.3537,1.3503,1.3485
2007-06-07,1.3505,1.3512,1.3433,1.3422
2007-06-08,1.3433,1.3435,1.3372,1.3321
2007-06-11,1.3366,1.3366,1.3358,1.3333
2007-06-12,1.3358,1.3368,1.3302,1.3301
2007-06-13,1.3301,1.3315,1.331,1.3264
2007-06-14,1.3312,1.3323,1.3312,1.3279
2007-06-15,1.3312,1.3389,1.3388,1.3306
2007-06-18,1.3384,1.3417,1.3415,1.3377
2007-06-19,1.3414,1.3435,1.3427,1.3383
2007-06-20,1.3427,1.3437,1.3403,1.3396
2007-06-21,1.3403,1.3408,1.3388,1.3372
2007-06-22,1.3389,1.347,1.347,1.3381
2007-06-25,1.3468,1.3473,1.3462,1.3439
2007-06-26,1.3462,1.3477,1.3454,1.3432
2007-06-27,1.3452,1.3458,1.3453,1.3416
2007-06-28,1.3452,1.348,1.345,1.3423
2007-06-29,1.3448,1.3542,1.3541,1.3431
2007-07-02,1.3541,1.3638,1.3624,1.3528
2007-07-03,1.3624,1.3634,1.3608,1.3584
2007-07-04,1.3609,1.363,1.3612,1.3605
2007-07-05,1.3612,1.3658,1.3598,1.3579
2007-07-06,1.3597,1.3641,1.3627,1.3568
2007-07-09,1.363,1.3638,1.3626,1.361
2007-07-10,1.3626,1.3747,1.3746,1.3594
2007-07-11,1.3747,1.3782,1.3744,1.3731
2007-07-12,1.3744,1.3797,1.3788,1.374
2007-07-13,1.3787,1.3811,1.3782,1.3763
2007-07-16,1.3781,1.3803,1.3771,1.3759
2007-07-17,1.3771,1.3797,1.3781,1.3758
2007-07-18,1.3781,1.3832,1.3802,1.3753
2007-07-19,1.3803,1.3829,1.3803,1.3786
2007-07-20,1.3802,1.3842,1.3827,1.378
2007-07-23,1.383,1.3844,1.3807,1.3795
2007-07-24,1.3809,1.3851,1.3823,1.3798
2007-07-25,1.3823,1.3832,1.3721,1.3696
2007-07-26,1.372,1.3771,1.3746,1.3692
2007-07-27,1.3744,1.3753,1.3633,1.3627
2007-07-30,1.3623,1.3705,1.3696,1.361
2007-07-31,1.3695,1.3726,1.3683,1.3679
2007-08-01,1.3682,1.3709,1.3666,1.3637
2007-08-02,1.3665,1.3705,1.3702,1.365
2007-08-03,1.3703,1.3819,1.3773,1.3684
2007-08-06,1.3796,1.3838,1.3793,1.378
2007-08-07,1.3792,1.3815,1.3736,1.3735
2007-08-08,1.3738,1.3826,1.3797,1.3721
2007-08-09,1.3797,1.3816,1.3677,1.3655
2007-08-10,1.3678,1.3704,1.3692,1.3643
2007-08-13,1.3689,1.3709,1.3612,1.3604
2007-08-14,1.3609,1.3625,1.3533,1.3531
2007-08-15,1.3533,1.3539,1.3441,1.3439
2007-08-16,1.344,1.3446,1.3427,1.337
2007-08-17,1.3427,1.3545,1.3475,1.3371
2007-08-20,1.3475,1.3506,1.3473,1.346
2007-08-21,1.3476,1.3518,1.3465,1.3457
2007-08-22,1.3466,1.3549,1.3543,1.345
2007-08-23,1.3549,1.3588,1.3564,1.3535
2007-08-24,1.3566,1.3679,1.3674,1.3553
2007-08-27,1.3672,1.3679,1.3641,1.3635
2007-08-28,1.364,1.3679,1.36,1.3599
2007-08-29,1.36,1.368,1.3674,1.3563
2007-08-30,1.3673,1.3676,1.3631,1.3593
2007-08-31,1.3631,1.3719,1.3628,1.362
2007-09-03,1.3629,1.3654,1.3622,1.3603
2007-09-04,1.3623,1.3625,1.3604,1.3551
2007-09-05,1.3604,1.3671,1.365,1.3569
2007-09-06,1.365,1.371,1.369,1.3635
2007-09-07,1.369,1.3796,1.3767,1.3663
2007-09-10,1.3774,1.3814,1.3806,1.3766
2007-09-11,1.3807,1.3846,1.3836,1.3778
2007-09-12,1.3838,1.3914,1.3905,1.3824
2007-09-13,1.3905,1.3927,1.3864,1.3863
2007-09-14,1.3865,1.3895,1.3874,1.3844
2007-09-17,1.3872,1.3887,1.3859,1.3849
2007-09-18,1.3859,1.3988,1.3982,1.3829
2007-09-19,1.3981,1.3987,1.3967,1.3935
2007-09-20,1.3966,1.4098,1.4066,1.3962
2007-09-21,1.4067,1.4118,1.409,1.4043
2007-09-24,1.4091,1.4129,1.4078,1.4067
2007-09-25,1.4077,1.4152,1.4148,1.4061
2007-09-26,1.4145,1.4162,1.4131,1.4111
2007-09-27,1.4131,1.4188,1.4146,1.4124
2007-09-28,1.4146,1.4278,1.4266,1.4144
2007-10-01,1.4268,1.4275,1.4233,1.4211
2007-10-02,1.4232,1.4237,1.4148,1.4139
2007-10-03,1.4148,1.42,1.4091,1.4081
2007-10-04,1.4091,1.4148,1.4135,1.4068
2007-10-05,1.4133,1.4156,1.4135,1.4032
2007-10-08,1.4138,1.415,1.4056,1.4036
2007-10-09,1.4054,1.4113,1.4104,1.4014
2007-10-10,1.4104,1.4171,1.4141,1.4094
2007-10-11,1.4141,1.4241,1.4201,1.4136
2007-10-12,1.42,1.4213,1.4179,1.4154
2007-10-15,1.4177,1.4242,1.4212,1.416
2007-10-16,1.4211,1.4226,1.4173,1.4143
2007-10-17,1.4172,1.4229,1.4216,1.4158
2007-10-18,1.4216,1.4308,1.4285,1.4195
2007-10-19,1.4285,1.4318,1.4304,1.4245
2007-10-22,1.4304,1.4348,1.4175,1.4125
2007-10-23,1.4175,1.4278,1.426,1.417
2007-10-24,1.4262,1.4268,1.4265,1.4189
2007-10-25,1.4261,1.4341,1.4331,1.4248
2007-10-26,1.433,1.4395,1.4393,1.4317
2007-10-29,1.44,1.4437,1.4422,1.4376
2007-10-30,1.4421,1.4441,1.444,1.4374
2007-10-31,1.4441,1.4503,1.4478,1.4419
2007-11-01,1.4477,1.4482,1.4421,1.4403
2007-11-02,1.4419,1.4527,1.4501,1.4419
2007-11-05,1.4508,1.4524,1.4468,1.4444
2007-11-06,1.4469,1.457,1.4557,1.4466
2007-11-07,1.4556,1.4729,1.4635,1.4554
2007-11-08,1.4636,1.4702,1.4676,1.4615
2007-11-09,1.4676,1.4751,1.4677,1.4631
2007-11-12,1.4675,1.4675,1.4531,1.4525
2007-11-13,1.4531,1.4632,1.4603,1.452
2007-11-14,1.4603,1.4725,1.4649,1.4599
2007-11-15,1.4647,1.4703,1.4612,1.4605
2007-11-16,1.4612,1.4671,1.4662,1.4581
2007-11-19,1.467,1.4687,1.4665,1.4617
2007-11-20,1.4663,1.4851,1.4836,1.4634
2007-11-21,1.484,1.487,1.4858,1.4775
2007-11-22,1.4856,1.4872,1.485,1.4819
2007-11-23,1.4847,1.4966,1.4835,1.4785
2007-11-26,1.482,1.4891,1.487,1.4803
2007-11-27,1.487,1.4907,1.4831,1.4808
2007-11-28,1.4827,1.4858,1.4839,1.4708
2007-11-29,1.484,1.4843,1.4743,1.4719
2007-11-30,1.4743,1.4783,1.4632,1.4627
2007-12-03,1.4639,1.4707,1.4666,1.4621
2007-12-04,1.4667,1.4768,1.4762,1.4635
2007-12-05,1.4759,1.477,1.4609,1.4591
2007-12-06,1.4609,1.4652,1.4635,1.4526
2007-12-07,1.4636,1.467,1.4656,1.4599
2007-12-10,1.4654,1.4735,1.4711,1.4639
2007-12-11,1.4711,1.4749,1.4654,1.4639
2007-12-12,1.4654,1.4747,1.4707,1.4649
2007-12-13,1.4704,1.4736,1.4632,1.4581
2007-12-14,1.4632,1.4657,1.4429,1.4411
2007-12-17,1.439,1.4453,1.4398,1.433
2007-12-18,1.4398,1.4435,1.4416,1.4365
2007-12-19,1.4412,1.4423,1.438,1.4325
2007-12-20,1.4384,1.4387,1.433,1.4309
2007-12-21,1.4329,1.441,1.4376,1.4314
2007-12-24,1.4376,1.4413,1.4393,1.4358
2007-12-25,1.4394,1.4413,1.4401,1.4387
2007-12-26,1.4392,1.4506,1.4488,1.4389
2007-12-27,1.4487,1.4639,1.4624,1.4468
2007-12-28,1.4626,1.4725,1.4712,1.459
2007-12-31,1.4714,1.4747,1.4584,1.4568
2008-01-01,1.4587,1.4617,1.459,1.4575
2008-01-02,1.4592,1.4749,1.4722,1.4583
2008-01-03,1.4715,1.4779,1.4748,1.4686
2008-01-04,1.475,1.4823,1.4772,1.4693
2008-01-07,1.4746,1.4756,1.4695,1.4657
2008-01-08,1.4695,1.474,1.4706,1.4678
2008-01-09,1.4707,1.4742,1.4657,1.4639
2008-01-10,1.4681,1.4811,1.4804,1.4638
2008-01-11,1.4803,1.4818,1.4776,1.4763
2008-01-14,1.4781,1.4914,1.4865,1.4779
2008-01-15,1.4869,1.4918,1.4804,1.4799
2008-01-16,1.4802,1.4857,1.465,1.4599
2008-01-17,1.4652,1.471,1.464,1.459
2008-01-18,1.4641,1.4693,1.4619,1.46
2008-01-21,1.4602,1.4604,1.4452,1.4424
2008-01-22,1.4453,1.4641,1.4627,1.4366
2008-01-23,1.4628,1.4684,1.4629,1.4509
2008-01-24,1.4628,1.4778,1.4756,1.459
2008-01-25,1.4753,1.4776,1.4676,1.4658
2008-01-28,1.4671,1.4797,1.4782,1.4662
2008-01-29,1.4779,1.4796,1.4775,1.4735
2008-01-30,1.4774,1.4905,1.486,1.4754
2008-01-31,1.4861,1.4914,1.4858,1.4801
2008-02-01,1.486,1.494,1.4804,1.4786
2008-02-04,1.4799,1.4847,1.4827,1.4792
2008-02-05,1.483,1.4834,1.4644,1.462
2008-02-06,1.4647,1.467,1.463,1.4591
2008-02-07,1.4632,1.465,1.4479,1.444
2008-02-08,1.4485,1.4545,1.4507,1.4448
2008-02-11,1.4516,1.4577,1.4518,1.448
2008-02-12,1.4517,1.4613,1.4578,1.4495
2008-02-13,1.4581,1.4596,1.4569,1.4532
2008-02-14,1.4559,1.4645,1.4636,1.4559
2008-02-15,1.4641,1.4708,1.4678,1.463
2008-02-18,1.468,1.469,1.4654,1.461
2008-02-19,1.4657,1.4757,1.4727,1.464
2008-02-20,1.4724,1.473,1.471,1.4616
2008-02-21,1.4713,1.4835,1.4809,1.4702
2008-02-22,1.4813,1.4859,1.4823,1.4787
2008-02-25,1.4837,1.4843,1.4829,1.4793
2008-02-26,1.4828,1.4984,1.4972,1.4779
2008-02-27,1.4972,1.5143,1.5122,1.497
2008-02-28,1.5118,1.5228,1.5196,1.5074
2008-02-29,1.5192,1.5238,1.5189,1.5144
2008-03-03,1.5194,1.5271,1.5204,1.516
2008-03-04,1.5202,1.5248,1.5215,1.5172
2008-03-05,1.5216,1.5297,1.5262,1.5146
2008-03-06,1.5263,1.5394,1.5387,1.526
2008-03-07,1.5379,1.5451,1.5347,1.5316
2008-03-10,1.5359,1.5403,1.5351,1.5312
2008-03-11,1.5348,1.5495,1.5337,1.5281
2008-03-12,1.5338,1.5572,1.556,1.5333
2008-03-13,1.5563,1.5645,1.5624,1.5521
2008-03-14,1.5626,1.5687,1.5673,1.5531
