Date,Open,Close,High,Low
2016-08-10,101.896,101.97,101.175,100.933
2016-08-11,101.184,102.054,101.891,100.983
2016-08-12,101.893,102.272,101.25,100.82
2016-08-15,101.251,101.46,101.2,100.846
2016-08-16,101.198,101.291,100.28,99.516
2016-08-17,100.28,101.164,99.986,99.915
2016-08-18,99.984,100.506,100.082,99.61
2016-08-19,100.087,100.46,100.21,99.979
2016-08-22,100.462,100.934,100.347,100.185
2016-08-23,100.361,100.4,100.291,99.91
2016-08-24,100.291,100.609,100.448,100.065
2016-08-25,100.452,100.616,100.554,100.262
2016-08-26,100.557,101.944,101.81,100.052
2016-08-29,101.934,102.393,101.999,101.8
2016-08-30,101.997,103.136,102.944,101.717
2016-08-31,102.945,103.532,103.324,102.825
2016-09-01,103.325,103.998,103.184,103.029
2016-09-02,103.19,104.32,103.975,102.794
2016-09-05,104.056,104.074,103.436,103.12
2016-09-06,103.437,103.808,102.101,101.899
2016-09-07,102.1,102.109,101.701,101.19
2016-09-08,101.7,102.6,102.376,101.39
2016-09-09,102.383,103.056,102.67,101.949
2016-09-12,102.369,102.668,101.857,101.55
2016-09-13,101.859,102.748,102.5,101.4
2016-09-14,102.51,103.359,102.461,102.21
2016-09-15,102.463,102.755,101.836,101.727
2016-09-16,101.858,102.463,102.27,101.74
2016-09-19,102.247,102.415,101.837,101.546
2016-09-20,101.838,102.064,101.718,101.517
2016-09-21,101.724,102.79,100.3,100.256
2016-09-22,100.342,100.931,100.824,100.068
2016-09-23,100.824,101.245,101.05,100.64
2016-09-26,100.985,101.11,100.325,100.209
2016-09-27,100.324,100.988,100.369,100.06
2016-09-28,100.366,100.818,100.795,100.223
2016-09-29,100.797,101.842,101.188,100.72
2016-09-30,101.186,101.781,101.32,100.72
2016-10-03,101.454,101.686,101.671,101.173
2016-10-04,101.671,102.967,102.826,101.618
2016-10-05,102.828,103.669,103.477,102.639
2016-10-06,103.481,104.163,103.953,103.31
2016-10-07,103.953,104.0,102.893,102.825
2016-10-10,103.073,103.788,103.661,102.778
2016-10-11,103.661,104.072,103.457,103.14
2016-10-12,103.451,104.484,104.264,103.245
2016-10-13,104.262,104.636,103.624,103.31
2016-10-14,103.625,104.479,104.146,103.57
2016-10-17,104.249,104.372,103.853,103.733
2016-10-18,103.85,104.202,103.878,103.642
2016-10-19,103.874,103.96,103.373,103.14
2016-10-20,103.371,104.105,103.997,103.303
2016-10-21,103.998,104.207,103.8,103.489
2016-10-24,103.964,104.376,104.322,103.685
2016-10-25,104.321,104.877,104.158,104.085
2016-10-26,104.16,104.62,104.55,103.987
2016-10-27,104.548,105.349,105.254,104.268
2016-10-28,105.251,105.532,104.694,104.44
2016-10-31,104.615,105.233,104.849,104.486
2016-11-01,104.849,105.117,103.993,103.768
2016-11-02,103.993,104.168,103.341,102.99
2016-11-03,103.345,103.47,102.922,102.539
2016-11-04,102.917,103.354,103.089,102.805
2016-11-07,103.845,104.632,104.532,103.799
2016-11-08,104.54,105.241,105.11,104.26
2016-11-09,105.109,105.891,105.637,101.157
2016-11-10,105.65,106.949,106.78,104.926
2016-11-11,106.777,106.934,106.635,105.99
2016-11-14,106.792,108.543,108.274,106.69
2016-11-15,108.279,109.335,109.042,107.73
2016-11-16,109.042,109.757,108.875,108.75
2016-11-17,108.869,110.343,110.194,108.51
2016-11-18,110.209,110.951,110.874,109.76
2016-11-21,110.921,111.364,110.8,110.42
2016-11-22,110.798,111.357,111.107,110.23
2016-11-23,111.114,112.974,112.465,110.81
2016-11-24,112.468,113.533,113.303,112.37
2016-11-25,113.302,113.9,113.229,112.53
2016-11-28,112.869,112.971,111.83,111.32
2016-11-29,111.823,113.339,112.506,111.595
2016-11-30,112.498,114.541,114.37,112.03
2016-12-01,114.373,114.827,114.177,113.801
2016-12-02,114.169,114.21,113.503,113.303
2016-12-05,113.036,114.777,113.806,112.942
2016-12-06,113.811,114.187,114.025,113.467
2016-12-07,114.02,114.406,113.627,113.39
2016-12-08,113.631,114.375,114.123,113.117
2016-12-09,114.124,115.369,115.274,113.97
2016-12-12,115.448,116.124,114.841,114.716
2016-12-13,114.844,115.477,115.249,114.745
2016-12-14,115.244,117.396,117.209,114.737
2016-12-15,117.227,118.665,118.219,117.073
2016-12-16,118.246,118.428,117.84,117.466
2016-12-19,117.859,117.884,117.078,116.512
2016-12-20,117.081,118.242,117.877,116.95
2016-12-21,117.88,118.069,117.472,117.076
2016-12-22,117.469,117.876,117.541,117.25
2016-12-23,117.542,117.65,117.32,117.133
2016-12-26,117.22,117.382,117.105,116.96
2016-12-27,117.105,117.618,117.44,117.075
2016-12-28,117.447,117.814,117.054,116.807
2016-12-29,117.054,117.155,116.547,116.208
2016-12-30,116.55,117.2,116.95,116.035
2017-01-02,116.935,117.665,117.302,116.71
2017-01-03,117.3,118.611,117.698,117.169
2017-01-04,117.685,118.188,117.263,117.029
2017-01-05,117.273,117.43,115.44,115.189
2017-01-06,115.44,117.181,117.02,115.033
2017-01-09,117.178,117.55,115.913,115.633
2017-01-10,115.915,116.344,115.83,115.17
2017-01-11,115.824,116.873,115.401,114.237
2017-01-12,115.407,115.413,114.74,113.731
2017-01-13,114.739,115.446,114.467,114.145
2017-01-16,114.414,114.47,114.09,113.617
2017-01-17,114.073,114.29,112.786,112.53
2017-01-18,112.789,114.762,114.551,112.61
2017-01-19,114.548,115.624,115.055,114.39
2017-01-20,115.044,115.387,114.6,114.2
