Date,Open,Close,High,Low
2007-06-27,1.2281,1.2303,1.2292,1.2274
2007-06-28,1.2289,1.234,1.2311,1.2267
2007-06-29,1.2311,1.2333,1.2214,1.2208
2007-07-02,1.221,1.2226,1.2106,1.2094
2007-07-03,1.2106,1.2177,1.2157,1.209
2007-07-04,1.2156,1.2168,1.2163,1.2144
2007-07-05,1.2164,1.2199,1.2171,1.2101
2007-07-06,1.2173,1.2231,1.2179,1.2161
2007-07-09,1.2178,1.2191,1.2166,1.2154
2007-07-10,1.2165,1.2194,1.202,1.2019
2007-07-11,1.202,1.2067,1.2064,1.1991
2007-07-12,1.2064,1.2066,1.2029,1.2005
2007-07-13,1.2029,1.2054,1.2024,1.1988
2007-07-16,1.2024,1.2037,1.2034,1.1993
2007-07-17,1.2035,1.2036,1.2028,1.1977
2007-07-18,1.2027,1.2047,1.2007,1.1961
2007-07-19,1.2007,1.2051,1.2034,1.1987
2007-07-20,1.2033,1.2064,1.2007,1.1982
2007-07-23,1.2007,1.2078,1.2059,1.1982
2007-07-24,1.2055,1.2077,1.2029,1.2012
2007-07-25,1.2027,1.2163,1.2133,1.2021
2007-07-26,1.2133,1.2148,1.2036,1.2021
2007-07-27,1.2033,1.213,1.2084,1.2022
2007-07-30,1.2087,1.2092,1.2028,1.2006
2007-07-31,1.2028,1.2064,1.2011,1.2005
2007-08-01,1.2009,1.2049,1.2043,1.198
2007-08-02,1.2041,1.2082,1.2045,1.2025
2007-08-03,1.2044,1.207,1.1905,1.1867
2007-08-06,1.1873,1.1924,1.1915,1.1824
2007-08-07,1.1914,1.1983,1.1969,1.1893
2007-08-08,1.1974,1.1994,1.1964,1.1912
2007-08-09,1.1966,1.1992,1.1963,1.192
2007-08-10,1.1962,1.2015,1.1985,1.1931
2007-08-13,1.1985,1.2065,1.2052,1.1974
2007-08-14,1.2052,1.2118,1.2109,1.2029
2007-08-15,1.2108,1.2198,1.2191,1.2103
2007-08-16,1.2194,1.2213,1.2163,1.2132
2007-08-17,1.2161,1.2177,1.2077,1.1994
2007-08-20,1.2075,1.2088,1.2057,1.2049
2007-08-21,1.2054,1.2072,1.2061,1.2012
2007-08-22,1.2063,1.211,1.2063,1.2041
2007-08-23,1.2061,1.2103,1.2069,1.2048
2007-08-24,1.2067,1.2077,1.2009,1.1993
2007-08-27,1.2006,1.2045,1.2028,1.2005
2007-08-28,1.2029,1.204,1.2009,1.1962
2007-08-29,1.2009,1.2038,1.1992,1.1982
2007-08-30,1.1993,1.2066,1.2043,1.1988
2007-08-31,1.2043,1.2089,1.2085,1.1989
2007-09-03,1.2081,1.2099,1.2087,1.2061
2007-09-04,1.2085,1.2151,1.2113,1.2074
2007-09-05,1.2112,1.2136,1.2041,1.2021
2007-09-06,1.204,1.2061,1.2007,1.1993
2007-09-07,1.2008,1.2025,1.1883,1.1861
2007-09-10,1.1874,1.1878,1.1858,1.184
2007-09-11,1.1857,1.1899,1.189,1.1838
2007-09-12,1.189,1.1895,1.1843,1.1818
2007-09-13,1.1844,1.1888,1.186,1.1802
2007-09-14,1.1859,1.1921,1.1893,1.1838
2007-09-17,1.189,1.1898,1.1874,1.1847
2007-09-18,1.1875,1.1894,1.1805,1.1797
2007-09-19,1.1805,1.1877,1.1835,1.1797
2007-09-20,1.1835,1.1839,1.172,1.1686
2007-09-21,1.1719,1.1769,1.1723,1.1678
2007-09-24,1.1721,1.1757,1.1733,1.1688
2007-09-25,1.1731,1.1744,1.1656,1.1638
2007-09-26,1.1658,1.172,1.1696,1.1645
2007-09-27,1.1696,1.1741,1.1734,1.1676
2007-09-28,1.1735,1.1737,1.1639,1.1625
2007-10-01,1.1633,1.1717,1.1683,1.1613
2007-10-02,1.1684,1.1778,1.1755,1.1676
2007-10-03,1.1754,1.1808,1.1803,1.1712
2007-10-04,1.1802,1.1814,1.1743,1.1737
2007-10-05,1.1743,1.1853,1.1782,1.1742
2007-10-08,1.1776,1.1869,1.1854,1.1761
2007-10-09,1.1855,1.1893,1.1834,1.1825
2007-10-10,1.1833,1.1845,1.1827,1.1786
2007-10-11,1.1829,1.1843,1.1814,1.1769
2007-10-12,1.1815,1.1877,1.1844,1.1804
2007-10-15,1.1843,1.1856,1.1799,1.1778
2007-10-16,1.1801,1.1845,1.1824,1.1788
2007-10-17,1.1824,1.183,1.1792,1.1781
2007-10-18,1.1791,1.18,1.1703,1.1662
2007-10-19,1.1702,1.1734,1.1663,1.1656
2007-10-22,1.1663,1.1786,1.1781,1.1601
2007-10-23,1.1781,1.1782,1.1728,1.1702
2007-10-24,1.1728,1.1773,1.1716,1.1708
2007-10-25,1.1718,1.1734,1.165,1.1636
2007-10-26,1.165,1.1663,1.1641,1.1619
2007-10-29,1.1637,1.167,1.1645,1.1607
2007-10-30,1.1644,1.167,1.1577,1.1577
2007-10-31,1.1574,1.1626,1.1586,1.1557
2007-11-01,1.1586,1.1636,1.158,1.1555
2007-11-02,1.1582,1.1582,1.1541,1.1493
2007-11-05,1.1536,1.1557,1.1537,1.1509
2007-11-06,1.1536,1.1541,1.1444,1.1422
2007-11-07,1.1445,1.1448,1.1334,1.1258
2007-11-08,1.1334,1.1343,1.1279,1.1253
2007-11-09,1.1277,1.1279,1.1224,1.1188
2007-11-12,1.1221,1.1299,1.1287,1.1215
2007-11-13,1.1285,1.1297,1.1274,1.1228
2007-11-14,1.1273,1.1275,1.1238,1.1177
2007-11-15,1.1241,1.126,1.1227,1.12
2007-11-16,1.1225,1.1245,1.1174,1.1159
2007-11-19,1.117,1.1201,1.115,1.1148
2007-11-20,1.1152,1.1173,1.1057,1.1053
2007-11-21,1.1058,1.1077,1.1015,1.1014
2007-11-22,1.1017,1.1039,1.1009,1.1004
2007-11-23,1.1009,1.1044,1.102,1.0896
2007-11-26,1.1034,1.1071,1.0968,1.0954
2007-11-27,1.0969,1.1068,1.1052,1.0955
2007-11-28,1.105,1.1195,1.1107,1.104
2007-11-29,1.1107,1.1208,1.1179,1.1101
2007-11-30,1.1178,1.1326,1.1316,1.1159
2007-12-03,1.1308,1.1308,1.1273,1.1251
2007-12-04,1.1273,1.1319,1.1165,1.1159
2007-12-05,1.1166,1.1287,1.1274,1.1153
2007-12-06,1.1274,1.1351,1.1295,1.1264
2007-12-07,1.1295,1.1329,1.128,1.1278
2007-12-10,1.1278,1.13,1.1278,1.1236
2007-12-11,1.1281,1.1361,1.131,1.1256
2007-12-12,1.1308,1.1397,1.1346,1.128
2007-12-13,1.1344,1.1448,1.1409,1.1296
2007-12-14,1.141,1.1546,1.1528,1.1401
2007-12-17,1.1559,1.1574,1.1488,1.1478
2007-12-18,1.149,1.1535,1.1517,1.1481
2007-12-19,1.1516,1.1585,1.155,1.151
2007-12-20,1.1546,1.1591,1.158,1.1544
2007-12-21,1.1579,1.1595,1.1553,1.1512
2007-12-24,1.1554,1.158,1.1567,1.1525
2007-12-25,1.1569,1.1626,1.1571,1.124
2007-12-26,1.1576,1.1594,1.1513,1.1489
2007-12-27,1.1513,1.1524,1.1387,1.1371
2007-12-28,1.1388,1.1413,1.1268,1.1259
2007-12-31,1.1281,1.1369,1.1334,1.1224
2008-01-01,1.1336,1.1347,1.1329,1.1313
2008-01-02,1.133,1.1334,1.1184,1.1144
2008-01-03,1.1192,1.12,1.1109,1.1102
2008-01-04,1.1108,1.1161,1.1054,1.1017
2008-01-07,1.1073,1.119,1.1164,1.1066
2008-01-08,1.1166,1.119,1.1124,1.1117
2008-01-09,1.1125,1.117,1.1164,1.1104
2008-01-10,1.1151,1.117,1.1031,1.1006
2008-01-11,1.1034,1.1048,1.1013,1.0977
2008-01-14,1.1007,1.1011,1.0929,1.0886
2008-01-15,1.093,1.0943,1.0927,1.0855
2008-01-16,1.0926,1.1018,1.1006,1.0836
2008-01-17,1.1007,1.1085,1.1009,1.0954
2008-01-18,1.1009,1.1058,1.0992,1.0981
2008-01-21,1.0994,1.111,1.1081,1.0992
2008-01-22,1.1081,1.1121,1.0949,1.0945
2008-01-23,1.0949,1.0989,1.0915,1.0869
2008-01-24,1.0914,1.0936,1.0878,1.0845
2008-01-25,1.0878,1.0989,1.0969,1.0861
2008-01-28,1.0963,1.0965,1.089,1.0871
2008-01-29,1.0891,1.096,1.0935,1.0884
2008-01-30,1.0936,1.0946,1.083,1.0814
2008-01-31,1.0828,1.0858,1.0816,1.0759
2008-02-01,1.0812,1.089,1.0886,1.0732
2008-02-04,1.0906,1.0923,1.088,1.0862
2008-02-05,1.0879,1.1055,1.0996,1.0874
2008-02-06,1.0994,1.1003,1.0983,1.0951
2008-02-07,1.0978,1.1101,1.1042,1.0934
2008-02-08,1.1038,1.1081,1.1018,1.1011
2008-02-11,1.102,1.1045,1.1021,1.0945
2008-02-12,1.1022,1.1044,1.1024,1.0979
2008-02-13,1.1018,1.1105,1.1084,1.1008
2008-02-14,1.1076,1.1096,1.0978,1.0964
2008-02-15,1.0975,1.0986,1.0923,1.0891
2008-02-18,1.0933,1.1046,1.1021,1.093
2008-02-19,1.1018,1.1024,1.094,1.0909
2008-02-20,1.0939,1.1025,1.0994,1.0934
2008-02-21,1.0995,1.1032,1.0899,1.0866
2008-02-22,1.0898,1.0917,1.0841,1.0835
2008-02-25,1.0849,1.0929,1.0887,1.0849
2008-02-26,1.0892,1.0915,1.0758,1.0746
2008-02-27,1.0754,1.0763,1.0629,1.061
2008-02-28,1.0631,1.0643,1.0515,1.0483
2008-02-29,1.0518,1.0526,1.0429,1.0417
2008-03-03,1.0396,1.0453,1.0422,1.0306
2008-03-04,1.0421,1.0431,1.0375,1.0337
2008-03-05,1.0376,1.0426,1.0366,1.0334
2008-03-06,1.0362,1.0381,1.0225,1.0213
2008-03-07,1.0226,1.0283,1.0244,1.0137
2008-03-10,1.0228,1.0255,1.019,1.017
2008-03-11,1.0188,1.0346,1.0331,1.0147
2008-03-12,1.0325,1.0352,1.0138,1.0129
2008-03-13,1.0135,1.0167,1.0086,1.005
2008-03-14,1.0084,1.0143,0.9985,0.9977
2008-03-17,0.9913,0.9947,0.9844,0.968
2008-03-18,0.9845,1.0036,1.0035,0.9784
2008-03-19,1.0036,1.005,0.9961,0.9871
2008-03-20,0.9977,1.0166,1.0077,0.9955
2008-03-21,1.0096,1.0103,1.009,1.005
2008-03-24,1.0102,1.0249,1.0188,1.0101
2008-03-25,1.0199,1.0221,1.005,1.0038
2008-03-26,1.005,1.0112,0.9887,0.9883
2008-03-27,0.9889,0.9986,0.9936,0.9885
2008-03-28,0.9936,0.9995,0.9954,0.9913
2008-03-31,0.9941,0.9992,0.9948,0.9869
2008-04-01,0.9948,1.0139,1.0117,0.993
2008-04-02,1.0126,1.0163,1.0082,1.0068
2008-04-03,1.0083,1.0217,1.0097,1.007
2008-04-04,1.0097,1.0128,1.0056,1.0014
2008-04-07,1.0058,1.0171,1.013,1.0055
2008-04-08,1.0126,1.0155,1.0146,1.0065
2008-04-09,1.0146,1.0168,1.0009,0.9973
2008-04-10,1.0009,1.0086,1.0073,0.9888
2008-04-11,1.0072,1.0087,1.0011,0.9966
2008-04-14,1.0042,1.0075,0.999,0.9925
2008-04-15,0.9991,1.0086,1.0067,0.9957
2008-04-16,1.0067,1.0105,1.0,0.9938
2008-04-17,1.0,1.0091,1.0066,0.9958
2008-04-18,1.0065,1.0281,1.0178,1.0038
2008-04-21,1.0176,1.0203,1.0085,1.0063
2008-04-22,1.0085,1.013,1.0028,0.9997
2008-04-23,1.0028,1.0169,1.0152,1.0022
2008-04-24,1.0152,1.0383,1.0354,1.0146
2008-04-25,1.0353,1.0429,1.0337,1.03
2008-04-28,1.0343,1.0367,1.0338,1.0301
2008-04-29,1.0338,1.0396,1.0379,1.0315
2008-04-30,1.0378,1.0442,1.0351,1.033
2008-05-01,1.0349,1.0508,1.0477,1.0334
2008-05-02,1.0477,1.0606,1.0571,1.0464
2008-05-05,1.0563,1.0595,1.053,1.0508
2008-05-06,1.0531,1.0549,1.0518,1.0427
2008-05-07,1.0517,1.0591,1.0546,1.0509
2008-05-08,1.0546,1.062,1.0504,1.0481
2008-05-09,1.0497,1.0514,1.041,1.0389
2008-05-12,1.0417,1.0511,1.0441,1.0405
2008-05-13,1.0443,1.0555,1.0533,1.0418
2008-05-14,1.0532,1.0599,1.0542,1.0511
2008-05-15,1.0541,1.0593,1.0565,1.0485
2008-05-16,1.0564,1.0587,1.0475,1.0432
2008-05-19,1.0476,1.0571,1.0539,1.0414
2008-05-20,1.0503,1.0526,1.0367,1.0356
2008-05-21,1.0366,1.0376,1.0355,1.0341
2008-05-22,1.024,1.0352,1.031,1.0239
2008-05-23,1.0308,1.0334,1.0238,1.0215
2008-05-26,1.024,1.0275,1.0241,1.0231
2008-05-27,1.0241,1.0353,1.0346,1.0223
2008-05-28,1.0344,1.0422,1.0373,1.0258
2008-05-29,1.0373,1.0523,1.0495,1.0363
2008-05-30,1.0495,1.0526,1.042,1.0412
2008-06-02,1.042,1.0448,1.037,1.0324
2008-06-03,1.0374,1.0488,1.0432,1.0275
2008-06-04,1.0421,1.0445,1.0423,1.0361
2008-06-05,1.0422,1.052,1.0389,1.0351
2008-06-06,1.0388,1.0407,1.0184,1.0183
2008-06-09,1.0178,1.0296,1.0275,1.0148
2008-06-10,1.0274,1.0438,1.0424,1.0268
2008-06-11,1.0422,1.0447,1.031,1.0308
2008-06-12,1.0309,1.0488,1.0403,1.0301
2008-06-13,1.0403,1.0538,1.0467,1.0387
2008-06-16,1.0454,1.0518,1.0449,1.0378
2008-06-17,1.0449,1.0457,1.0417,1.0378
2008-06-18,1.0417,1.0467,1.0367,1.0355
2008-06-19,1.0331,1.0473,1.0447,1.0318
2008-06-20,1.0447,1.0451,1.0355,1.0303
2008-06-23,1.0345,1.0492,1.0454,1.0341
2008-06-24,1.0452,1.0469,1.0411,1.0348
2008-06-25,1.0411,1.0442,1.0351,1.034
2008-06-26,1.0351,1.039,1.0241,1.0219
2008-06-27,1.024,1.0268,1.0182,1.0165
2008-06-30,1.0189,1.0217,1.0208,1.013
2008-07-01,1.0208,1.0227,1.0194,1.0137
2008-07-02,1.0197,1.023,1.013,1.013
2008-07-03,1.013,1.0282,1.0266,1.0116
2008-07-04,1.0265,1.0275,1.0252,1.0231
2008-07-07,1.0253,1.0341,1.0264,1.0225
2008-07-08,1.0264,1.0348,1.0334,1.0218
2008-07-09,1.0334,1.0349,1.0286,1.0275
2008-07-10,1.0286,1.0337,1.0278,1.0252
2008-07-11,1.0278,1.0303,1.0159,1.0136
2008-07-14,1.0194,1.0248,1.0166,1.0143
2008-07-15,1.0166,1.0175,1.0084,1.0012
2008-07-16,1.0083,1.0186,1.0175,1.0028
2008-07-17,1.0174,1.0258,1.0193,1.0134
2008-07-18,1.0194,1.0251,1.0226,1.0173
2008-07-21,1.0225,1.024,1.0172,1.0166
2008-07-22,1.0171,1.0333,1.03,1.0137
2008-07-23,1.0302,1.04,1.0381,1.0289
2008-07-24,1.0381,1.0403,1.0366,1.0351
2008-07-25,1.0366,1.0406,1.0362,1.0316
2008-07-28,1.0371,1.0386,1.0344,1.0324
2008-07-29,1.0345,1.0478,1.0467,1.0319
2008-07-30,1.0466,1.0521,1.0482,1.044
2008-07-31,1.0483,1.0495,1.0473,1.0403
2008-08-01,1.0473,1.0517,1.0495,1.0459
2008-08-04,1.049,1.0506,1.0483,1.0432
2008-08-05,1.0483,1.0558,1.0547,1.048
2008-08-06,1.0546,1.0608,1.0592,1.0501
2008-08-07,1.0591,1.0637,1.0612,1.0523
2008-08-08,1.0611,1.0836,1.0822,1.0608
2008-08-11,1.0836,1.088,1.087,1.0741
2008-08-12,1.0869,1.0924,1.0865,1.0829
2008-08-13,1.0865,1.0921,1.085,1.0825
2008-08-14,1.0848,1.0979,1.0942,1.0835
2008-08-15,1.0927,1.1008,1.0959,1.0925
2008-08-18,1.0962,1.1003,1.0982,1.0911
2008-08-19,1.0983,1.1031,1.0914,1.0895
2008-08-20,1.091,1.1039,1.0986,1.0898
2008-08-21,1.0987,1.0996,1.0863,1.0842
2008-08-22,1.0863,1.0999,1.0984,1.0862
2008-08-25,1.0983,1.1031,1.0956,1.0922
2008-08-26,1.0956,1.1085,1.1002,1.0952
2008-08-27,1.1002,1.1023,1.0973,1.0916
2008-08-28,1.0972,1.1012,1.0989,1.0882
2008-08-29,1.0991,1.1038,1.1011,1.0924
2008-09-01,1.0987,1.1046,1.1021,1.0964
2008-09-02,1.1012,1.113,1.1066,1.1007
2008-09-03,1.1065,1.117,1.1061,1.1042
2008-09-04,1.106,1.1181,1.1132,1.1009
2008-09-05,1.1132,1.1192,1.118,1.1068
2008-09-08,1.1174,1.1373,1.1316,1.1129
2008-09-09,1.1316,1.1365,1.128,1.1215
2008-09-10,1.1281,1.1398,1.1388,1.1242
2008-09-11,1.1388,1.1418,1.1368,1.1336
2008-09-12,1.1369,1.1401,1.1305,1.1293
2008-09-15,1.1303,1.1305,1.1122,1.1058
2008-09-16,1.1128,1.1249,1.1236,1.1048
